Name,RA,Dec,LensScore,VisualSelection
GRALJ194653.93-004212.95,296.724712,-0.703598,1.439040581385295,0
GRALJ131609.45+111920.50,199.039363,11.322362,1.439024885495503,0
GRALJ044710.68-203836.97,71.794483,-20.643603,1.439017,0
GRALJ163728.31+753658.74,249.36795,75.616316,1.43901,0
GRALJ112157.18-132205.14,170.488255,-13.368096,1.43899084130923,0
GRALJ122557.59+333148.07,186.48997,33.530018,1.438989679018657,0
GRALJ033125.01+861334.28,52.854201,86.22619,1.4389871,0
GRALJ071753.91+315224.85,109.474619,31.873571,1.4389865100383759,0
GRALJ224857.72+021245.99,342.240479,2.212776,1.4389863,0
GRALJ192114.36+422831.39,290.309853,42.475386,1.4389862,0
GRALJ201858.51+070752.24,304.743796,7.131179,1.438972334067028,0
GRALJ222058.73+482007,335.244705,48.335278,1.438971618811289,0
GRALJ062945.76-195432.00,97.440669,-19.908889,1.438971122105917,0
GRALJ124854.23+475524.32,192.225962,47.923422,1.438967287540437,0
GRALJ165114.34+095628.63,252.809738,9.941287,1.438964,0
GRALJ123750.33-061229.49,189.459695,-6.208191,1.4389526,0
GRALJ035058.79+884450.20,57.744954,88.747277,1.4389519000000002,0
GRALJ093944.12-193040.33,144.933849,-19.511204,1.4389441708723698,0
GRALJ223334.10+493715.31,338.392082,49.62092,1.438940664132436,0
GRALJ122239.45+134638.80,185.664381,13.777443,1.4389309,0
GRALJ202815.19+132702.65,307.06329,13.450735,1.4389238,0
GRALJ182554.27+244801.89,276.47614,24.800525,1.438922226428986,0
GRALJ114648.47+672550.78,176.70197,67.430771,1.4389195,0
GRALJ044845.15-122217.11,72.188135,-12.371419,1.4389154,0
GRALJ235610.59+234536.57,359.044108,23.760159,1.4389153,0
GRALJ183024.66+161947.65,277.602734,16.329902,1.4389135,0
GRALJ172355.76-154349.60,260.982336,-15.730444,1.4389073,0
GRALJ083307.85-131640.55,128.282722,-13.27793,1.4389025,0
GRALJ164446.03+054224.82,251.191777,5.706894,1.438898364702861,0
GRALJ123312.15+084135.56,188.300645,8.693212,1.43888857960701,0
GRALJ172733.10+091222.32,261.887937,9.206199,1.4388873,0
GRALJ053921.44+301123.39,84.839343,30.189831,1.4388741,0
GRALJ053359.85-000506.59,83.499359,-0.085163,1.438862,0
GRALJ201529.62+042209.62,303.873405,4.36934,1.438858995834986,0
GRALJ193839.41+575346.89,294.664227,57.896358,1.438858817021052,0
GRALJ205443.88-045328.70,313.682852,-4.891305,1.4388533000000001,0
GRALJ185911.67+021753.59,284.79862,2.298219,1.4388516999999998,0
GRALJ111840.83+114622.77,169.67013,11.772991,1.438849985599518,0
GRALJ014009.2-102109.62,25.038316,-10.352673,1.4388483,0
GRALJ212838.70+401638.91,322.161255,40.277476,1.438843687375387,0
GRALJ194557.67+482339.81,296.490279,48.394392,1.4388371,0
GRALJ024328.33-160405.59,40.868033,-16.06822,1.4388323,0
GRALJ060436.71+540439.03,91.152955,54.07751,1.4388305,0
GRALJ072602.46-092726.41,111.51023,-9.457336,1.438826849063238,0
GRALJ171658.60+430220.34,259.244178,43.038982,1.4388256,0
GRALJ173845.07-171214.71,264.687798,-17.204087,1.438825358947117,0
GRALJ162610.12+590029.14,246.542185,59.008095,1.4388185,0
GRALJ161149.03+094531.26,242.95431,9.758682,1.4388048000000002,0
GRALJ045029.44-265851.30,72.622661,-26.980918,1.438798894484839,0
GRALJ094243.36+120510.08,145.680655,12.086132,1.4387977,0
GRALJ124904.59-013222.53,192.269138,-1.539592,1.4387968,0
GRALJ004945.65+392732.64,12.440225,39.459068,1.43878882129987,0
GRALJ133004.52+475635.29,202.518814,47.943135,1.438788602749507,0
GRALJ062616.02+305014.43,96.566766,30.837341,1.4387876000000002,0
GRALJ183602.82-292543.34,279.011768,-29.428707,1.438784,0
GRALJ195210.25+472225.68,298.042715,47.373801,1.43877813220024,0
GRALJ220311.12+364105.32,330.796349,36.684811,1.438776036103566,0
GRALJ055837.07+432602.02,89.65447,43.433893,1.438775608936946,0
GRALJ162322.92+384501.87,245.845519,38.750521,1.4387746,0
GRALJ004120.57+403513.67,10.335694,40.587132,1.4387698,0
GRALJ134412.81+680947.45,206.053394,68.163182,1.4387688,0
GRALJ120710.32+151412.87,181.792982,15.236908,1.438767999410629,0
GRALJ062132.72+131926.32,95.38635,13.323977,1.438767025868098,0
GRALJ210755.66+443713.12,316.981901,44.620312,1.4387648105621351,0
GRALJ083646.26-125929.93,129.192759,-12.991646,1.4387565,0
GRALJ202324.54+591615.98,305.852251,59.271107,1.4387524,0
GRALJ210155.57-100026.46,315.481536,-10.007351,1.4387489,0
GRALJ224447.35+465630.95,341.197306,46.94193,1.4387384,0
GRALJ200100.87-111814.99,300.253641,-11.304163,1.4387363,0
GRALJ190808.27+280249.59,287.034477,28.04711,1.4387359,0
GRALJ004148.23-114922.11,10.450971,-11.822807,1.438718994458517,0
GRALJ033250.58-013444.04,53.210752,-1.5789,1.4387102,0
GRALJ185911.78+021752.68,284.799089,2.297967,1.4387053,0
GRALJ053836.72-144324.25,84.653006,-14.723403,1.4387018,0
GRALJ183808.41+232159.61,279.535049,23.366557,1.4386999,0
GRALJ180308.76-292902.66,270.786495,-29.484072,1.4386964,0
GRALJ073505.52+311746.42,113.773,31.296227,1.438685754934946,0
GRALJ192618.98-225101.75,291.579093,-22.850486,1.438683052857718,0
GRALJ071441.48-083852.39,108.672815,-8.647885,1.4386816,0
GRALJ045204.93+022024.78,73.020557,2.340217,1.4386765,0
GRALJ124936.10+245511.25,192.400437,24.919792,1.4386747,0
GRALJ181521.72+651731.16,273.840492,65.291988,1.4386739,0
GRALJ154353.08+373244.32,235.971155,37.545645,1.4386671,0
GRALJ143715.86+101008.49,219.316076,10.169025,1.4386634,0
GRALJ164049.10-244248.40,250.2046,-24.713444,1.438651661078136,0
GRALJ145400.17-045038.03,223.50072,-4.843896,1.438635925451915,0
GRALJ124909.84-010554.87,192.290996,-1.098574,1.438634,0
GRALJ112209.85-283228.11,170.54105,-28.54114,1.4386309,0
GRALJ173532.18-092303.03,263.884079,-9.384176,1.4386261800924929,0
GRALJ065901.56-014313.88,104.75651,-1.720523,1.4386248000000001,0
GRALJ060432.51+523134.19,91.13546,52.526164,1.4386234382788352,0
GRALJ091542.99+300913.82,138.929141,30.153838,1.4386231,0
GRALJ111946.43+421455.00,169.943442,42.248611,1.4386198,0
GRALJ081955.04+075535.96,124.97934,7.926655,1.4386158999999998,0
GRALJ023511.18+610801.18,38.79657,61.133661,1.438609222571054,0
GRALJ182041.47+393305.33,275.1728,39.55148,1.4386075999999999,0
GRALJ155018.47+511108.74,237.576967,51.185762,1.4386027000000001,0
GRALJ212323.96+312121.19,320.849821,31.355885,1.438601732254029,0
GRALJ073504.08+114313.94,113.766997,11.720539,1.4385955000000001,0
GRALJ100645.29+402131.92,151.688725,40.358867,1.4385953,0
GRALJ184011.43+622346.69,280.047613,62.396304,1.438593844572702,0
GRALJ190823.46-293352.33,287.097746,-29.564536,1.4385884,0
GRALJ200605.68-215539.67,301.523683,-21.927685,1.4385878,0
GRALJ214943.44-172533.94,327.430997,-17.426096,1.4385867,0
GRALJ194210.61+131730.99,295.544217,13.291941,1.43858441710472,0
GRALJ195642.82-071834.75,299.178421,-7.309652,1.438583264748255,0
GRALJ125249.86-280924.15,193.207751,-28.156709,1.4385747,0
GRALJ150646.31+292736.16,226.692958,29.460043,1.438567956288655,0
GRALJ070213.85+574330.56,105.557724,57.725155,1.4385645091533659,0
GRALJ164330.90+133411.92,250.878753,13.569979,1.4385628,0
GRALJ095428.06+172649.14,148.616916,17.446983,1.4385616,0
GRALJ072324.79-003659.37,110.853296,-0.616493,1.4385592639446259,0
GRALJ160456.76+252145.52,241.236482,25.362646,1.438557167847951,0
GRALJ082605.4+852515.10,126.522507,85.42086,1.438546210527421,0
GRALJ181936.23-134143.23,274.900959,-13.695342,1.4385447,0
GRALJ023844.70+620403.24,39.686237,62.067566,1.4385314999999999,0
GRALJ075603.54-045347.20,119.014761,-4.896444,1.4385302,0
GRALJ033152.34+783010.30,52.968067,78.502862,1.438529779513676,0
GRALJ084820.57-291618.88,132.085721,-29.271912,1.438529481490452,0
GRALJ001724.47-062649.28,4.351977,-6.447024,1.4385294,0
GRALJ233218.08+244438.57,353.075336,24.744047,1.4385255,0
GRALJ121135.98+533823.81,182.8999,53.639947,1.4385219999999999,0
GRALJ120043.38-205002.6,180.180729,-20.834057,1.4385198255379998,0
GRALJ023335.79+203347.83,38.399142,20.563285,1.4385163,0
GRALJ021818.95-040326.10,34.578949,-4.05725,1.4385147999999999,0
GRALJ183537.63-081910.94,278.90679,-8.319707,1.4384975,0
GRALJ214312.91+463852.25,325.803799,46.647846,1.438497056563695,0
GRALJ171429.88+095258.71,258.62449,9.882976,1.438490698734919,0
GRALJ204830.66-122918.83,312.127764,-12.488563,1.438487182060877,0
GRALJ163240.09+313107.75,248.167059,31.51882,1.4384852000000001,0
GRALJ204425.68+690103.73,311.107002,69.017702,1.438482493162156,0
GRALJ002932.15+290229.08,7.383973,29.041411,1.4384793,0
GRALJ235520.66+522358.46,358.836082,52.399572,1.438478579123816,0
GRALJ090144.24+443411.20,135.434322,44.569777,1.438478,0
GRALJ020020.90-150939.31,30.087093,-15.160918,1.4384765000000002,0
GRALJ185621.85+452712.08,284.091025,45.453354,1.4384762,0
GRALJ004113.77-095232.84,10.307389,-9.875789,1.4384737,0
GRALJ130902.29+334325.46,197.259553,33.72374,1.438471019268035,0
GRALJ170429.84+070620.99,256.124322,7.105831,1.43846066792806,0
GRALJ152039.65+421110.64,230.16522,42.18629,1.4384578000000001,0
GRALJ043846.65+063526.67,69.694387,6.590741,1.438453614711762,0
GRALJ175635.21+693439.14,269.146702,69.577539,1.4384489999999999,0
GRALJ074733.72+632605,116.890508,63.434722,1.4384467,0
GRALJ122525.60-082117.17,186.35667,-8.35477,1.438437551259994,0
GRALJ083214.26-112134.77,128.059429,-11.359659,1.4384343,0
GRALJ121627.12+692408.22,184.113015,69.402283,1.4384337,0
GRALJ145556.79+373914.39,223.986617,37.653997,1.4384212,0
GRALJ101410.55+342034.05,153.543943,34.342793,1.4384210000000002,0
GRALJ171556.19+344855.69,258.984128,34.815471,1.4384052999999999,0
GRALJ050613.37-253049.56,76.555723,-25.513768,1.4384023,0
GRALJ021825.74+364020.70,34.607244,36.672417,1.438394576311112,0
GRALJ154817.85+044101.16,237.074362,4.683657,1.438390046358109,0
GRALJ180318.84+425156.50,270.82848,42.865693,1.4383856,0
GRALJ172250.07+084701.8,260.708625,8.783834,1.4383718,0
GRALJ112931.52+010253.10,172.381327,1.048083,1.4383688,0
GRALJ211629.40+323025.18,319.122507,32.506994,1.438367476065953,0
GRALJ082441.90-034613.98,126.174573,-3.770549,1.4383605619271589,0
GRALJ121125.47-193132.03,182.856133,-19.525564,1.4383542,0
GRALJ072211.28+501518.49,110.546995,50.255136,1.4383493,0
GRALJ221649.35+273413.05,334.20563,27.570291,1.438340475161869,0
GRALJ190845.98-100621.29,287.191578,-10.105915,1.4383397,0
GRALJ150135.28-183622.39,225.397014,-18.60622,1.438338607549668,0
GRALJ055819.47+661600.17,89.58112,66.266715,1.4383374,0
GRALJ080948.52+120509.93,122.452176,12.086091,1.438336,0
GRALJ190012.82-091859.81,285.053402,-9.316615,1.4383317999999998,0
GRALJ194059.06+444242.92,295.246077,44.711923,1.438330382108688,0
GRALJ004945.27+502319.01,12.438635,50.388614,1.438328544298808,0
GRALJ190129.54+492226.09,285.373069,49.373913,1.43832191824913,0
GRALJ214545.43+345810.76,326.439287,34.969654,1.438321769237519,0
GRALJ181517.77-143029.00,273.824045,-14.508056,1.438319732745488,0
GRALJ222940.63+752832.70,337.41928,75.475749,1.4383178,0
GRALJ220748.13+465117.31,331.950522,46.854809,1.438314835230509,0
GRALJ212544.27-203504.88,321.434451,-20.584689,1.4383081,0
GRALJ175317.02+284218.81,268.320902,28.705225,1.4383038,0
GRALJ075931.08+400613.40,119.87948,40.103723,1.438300887743631,0
GRALJ193805.03-174921.69,294.520955,-17.82269,1.4382989,0
GRALJ033329.45+503554.04,53.372691,50.598344,1.438296486934026,0
GRALJ194214.01-103212.12,295.558391,-10.5367,1.438289831082026,0
GRALJ191323.98+351841.17,288.349929,35.311435,1.4382897,0
GRALJ195937.56-161431.44,299.90648,-16.242067,1.4382872999999998,0
GRALJ042843.25-224325.87,67.180196,-22.723852,1.4382861,0
GRALJ182353.75+414729.94,275.973973,41.791651,1.438279698292414,0
GRALJ014631.32+750103.6,26.630479,75.017666,1.438271482785543,0
GRALJ071211.94+465136.52,108.049752,46.860144,1.4382635000000001,0
GRALJ045950.86-183230.53,74.961926,-18.541815,1.438249558210372,0
GRALJ070503.33+064159.00,106.263885,6.699723,1.4382492,0
GRALJ025416.15+712046.16,43.567312,71.346157,1.438246200482052,0
GRALJ232058.84+185406.23,350.245163,18.90173,1.4382448494434361,0
GRALJ090143.38-195323.66,135.430744,-19.889906,1.438242723544439,0
GRALJ032904.5+611759.83,52.268755,61.299954,1.4382321238517761,0
GRALJ074906.42-255105.53,117.276761,-25.851535,1.4382165,0
GRALJ052832.78+042745.89,82.136572,4.462748,1.438215196132659,0
GRALJ200605.76-215539.51,301.523993,-21.927642,1.4382122,0
GRALJ135924.00+401134.01,209.850001,40.192781,1.4382119,0
GRALJ095755.45+413243.61,149.481023,41.545446,1.4382052,0
GRALJ152939.95+773857.76,232.416461,77.649377,1.43819812933604,0
GRALJ061213.31+152547.18,93.055472,15.429771,1.4381849,0
GRALJ235912.65+625636.50,359.802698,62.943473,1.438181966543198,0
GRALJ144758.48+303433.79,221.993657,30.576052,1.438181579113007,0
GRALJ072839.66+313239.56,112.165242,31.544323,1.438177714745204,0
GRALJ045855.25-131857.64,74.730212,-13.31601,1.4381776,0
GRALJ111733.40+715113.86,169.389154,71.853849,1.4381716,0
GRALJ200423.25+493910.91,301.096872,49.653031,1.438161045312881,0
GRALJ234857.59+532231.20,357.239974,53.375333,1.4381536,0
GRALJ042631.46+134044.90,66.631079,13.67914,1.438149164120356,0
GRALJ070831.02+393702.98,107.12925,39.617494,1.4381449,0
GRALJ172634.77+200608.99,261.644871,20.102497,1.4381448,0
GRALJ170131.53+130530.86,255.381394,13.091905,1.4381273190180461,0
GRALJ070900.49-220837.18,107.252047,-22.14366,1.4381236,0
GRALJ110335.75-032955.38,165.898956,-3.498717,1.4381138,0
GRALJ170539.93-200022.19,256.41636,-20.006163,1.4381133,0
GRALJ110935.48+343754.15,167.397826,34.631709,1.438112586736679,0
GRALJ131305.1+180912.88,198.27124,18.153579,1.438102712233862,0
GRALJ130729.32+430644.87,196.872186,43.112464,1.4380944,0
GRALJ205933.40-160533.95,314.889155,-16.092763,1.4380939,0
GRALJ134237.32+282659.47,205.655516,28.449853,1.4380934834480281,0
GRALJ190918.08+515320.35,287.325313,51.888986,1.43808830777804,0
GRALJ012552.25-103747.14,21.467692,-10.62976,1.4380792,0
GRALJ110853.13-121051.28,167.22136,-12.18091,1.438070128361384,0
GRALJ175544.53-284205.32,268.93555,-28.701477,1.4380607,0
GRALJ200537.12+015701.38,301.404647,1.950384,1.438048,0
GRALJ052707.32+265245.26,81.780488,26.879239,1.438042998313903,0
GRALJ063821.62-290033.68,99.590069,-29.009355,1.4380285,0
GRALJ062619.91-202421.12,96.582948,-20.405867,1.4380224000000001,0
GRALJ081900.92-212624.47,124.75382,-21.440131,1.437993317842483,0
GRALJ201231.89-060726.81,303.132864,-6.124115,1.4379914999999999,0
GRALJ044918.69-121353.63,72.327896,-12.231565,1.437983175118764,0
GRALJ163912.68-155024.83,249.802832,-15.840231,1.437981247901916,0
GRALJ003604.13+275114.25,9.017197,27.853958,1.43797191977501,0
GRALJ191955.87+041103.46,289.982785,4.184295,1.437971522410711,0
GRALJ160045.74+444958.75,240.190575,44.832986,1.4379712,0
GRALJ160833.37+461919.31,242.139032,46.322031,1.4379699,0
GRALJ181837.68+222645.33,274.656984,22.445924,1.437957952419916,0
GRALJ172305.37+331852.93,260.772374,33.314703,1.4379433492819471,0
GRALJ202531.52+075431.56,306.381338,7.908766,1.437940220038095,0
GRALJ073236.86-095441.95,113.153596,-9.911653,1.4379271999999998,0
GRALJ174510.54+455027.00,266.29392,45.840834,1.437926570574443,0
GRALJ140144.25+233803.6,210.434367,23.634333,1.437926,0
GRALJ080543.58+310056.34,121.431565,31.01565,1.437920908133189,0
GRALJ104607.36+385512.13,161.530672,38.920035,1.4379140000000001,0
GRALJ182525.68+174803.76,276.356991,17.801045,1.4379058,0
GRALJ072557.08+640103.76,111.487813,64.017711,1.4379042088985439,0
GRALJ162752.86+564825.53,246.97023,56.807093,1.4378975,0
GRALJ143630.55+411640.25,219.127275,41.277847,1.4378942,0
GRALJ133543.37+221201.94,203.930698,22.200538,1.437891652186712,0
GRALJ093819.86+181952.64,144.582733,18.331289,1.437891095876694,0
GRALJ072946.72-225514.60,112.444686,-22.920722,1.437888989845912,0
GRALJ182349.61+232934.05,275.956702,23.492793,1.4378814895947771,0
GRALJ020401.91+412556.98,31.007941,41.432495,1.4378809730211881,0
GRALJ180356.23+034106.36,270.984291,3.685099,1.4378796,0
GRALJ092741.70-022917.47,141.923747,-2.488185,1.437876204649608,0
GRALJ181349.95+361214.21,273.45812,36.203947,1.4378739999999999,0
GRALJ124309.05+512637.36,190.787722,51.443711,1.4378596000000001,0
GRALJ081435.39+690754.65,123.64747,69.131848,1.437848160664241,0
GRALJ043516.33+011001.26,68.818056,1.167018,1.4378466,0
GRALJ045009.14+452116.20,72.538078,45.354501,1.437842259804407,0
GRALJ084435.55+681940.55,131.148122,68.32793,1.4378407,0
GRALJ194557.99+482340.17,296.491633,48.394493,1.4378374,0
GRALJ152127.25+371000.96,230.363537,37.166934,1.4378363,0
GRALJ063711.40+581140.18,99.297513,58.194495,1.437828580538432,0
GRALJ120226.71-081207.48,180.61128,-8.202079,1.4378271003564191,0
GRALJ204233.67+245419.86,310.640298,24.905516,1.4378234,0
GRALJ070104.39-253957.63,105.268298,-25.666008,1.437823216120402,0
GRALJ052334.16+005632.70,80.892349,0.942417,1.437821378310521,0
GRALJ140248.73+541756.42,210.703042,54.299005,1.4378202,0
GRALJ061455.00+442534.46,93.729152,44.42624,1.4378161,0
GRALJ052026.21+201003.37,80.109196,20.167603,1.4378085,0
GRALJ055819.70+661559.19,89.582066,66.266441,1.4377986,0
GRALJ105245.46-162747.69,163.189398,-16.463247,1.437793304522831,0
GRALJ230149.91+470846.35,345.457974,47.146208,1.437784820795059,0
GRALJ100326.23+642657.63,150.859285,64.449341,1.4377801000000001,0
GRALJ180053.90+055346.97,270.224568,5.89638,1.43777518471082,0
GRALJ182726.07+190308.46,276.858634,19.05235,1.4377722,0
GRALJ084922.77-111258.34,132.344886,-11.216205,1.4377711,0
GRALJ002612.52+465309.19,6.552153,46.885887,1.4377704999999998,0
GRALJ195215.78-243143.13,298.065761,-24.528648,1.4377687,0
GRALJ013937.71+041336.14,24.907134,4.226705,1.437759766976038,0
GRALJ231842.72-123617.72,349.677996,-12.604922,1.437756071488063,0
GRALJ154057.47+541048.94,235.239444,54.180262,1.437754,0
GRALJ080437.17-103953.13,121.15487,-10.664757,1.437753587961198,0
GRALJ193920.42-191445.11,294.835091,-19.245865,1.4377516,0
GRALJ173257.75+034521.75,263.240624,3.756042,1.4377498,0
GRALJ202306.02+050808.8,305.775063,5.135778,1.437734405199687,0
GRALJ112810.39-083645.51,172.043301,-8.612642,1.43773036201795,0
GRALJ094243.47+445740.96,145.681118,44.961377,1.4377268,0
GRALJ063120.47+044714.57,97.835289,4.787381,1.437719692786534,0
GRALJ232853.40+321421.42,352.222512,32.239284,1.4377056000000001,0
GRALJ135539.80-222617.96,208.915832,-22.438322,1.437702467044194,0
GRALJ162114.12+661808.84,245.308814,66.302456,1.437700440486271,0
GRALJ093547.57-211858.71,143.948209,-21.316308,1.437696695327758,0
GRALJ004012.87+292813.73,10.053611,29.470482,1.437694201866785,0
GRALJ200020.84+494213.42,300.086814,49.703728,1.4376889,0
GRALJ155723.92+413152.57,239.349659,41.531269,1.4376886,0
GRALJ231749.68+342350.02,349.457013,34.397228,1.4376869,0
GRALJ002612.51+465310.69,6.552145,46.886303,1.4376848,0
GRALJ171919.40+044509.86,259.830821,4.75274,1.4376837999999998,0
GRALJ091842.72+194001.56,139.678013,19.6671,1.437677254279455,0
GRALJ121616.46+693132.07,184.068574,69.525575,1.4376742,0
GRALJ075542.00+570043.64,118.924991,57.012123,1.437670648097993,0
GRALJ132502.63+224805.8,201.260949,22.80161,1.4376699,0
GRALJ144137.21+890100.22,220.405047,89.016727,1.4376680254936218,0
GRALJ102216.66-173454.99,155.569428,-17.581941,1.4376676000000002,0
GRALJ190903.58+643118.68,287.264924,64.521855,1.437664538621902,0
GRALJ193141.24+465726.54,292.921841,46.957373,1.4376632,0
GRALJ180213.27+343934.97,270.555299,34.659715,1.437661399443944,0
GRALJ074344.38+705521.94,115.934908,70.922762,1.437659,0
GRALJ170926.22+333731.66,257.35923,33.62546,1.4376581,0
GRALJ085934.46-142252.19,134.893578,-14.381163,1.4376563999999998,0
GRALJ094417.98+583017.10,146.074931,58.50475,1.4376465,0
GRALJ232853.49+321421.80,352.222863,32.23939,1.4376448,0
GRALJ193849.78+480550.56,294.707427,48.097378,1.4376440000000001,0
GRALJ134502.44-271910.58,206.260187,-27.319607,1.437640398740768,0
GRALJ102112.45+632450.56,155.30186,63.414045,1.437638918558756,0
GRALJ232841.38+184624.32,352.172416,18.773423,1.4376246,0
GRALJ215709.9-112638.71,329.291246,-11.444085,1.4376241,0
GRALJ124604.32+024851.24,191.517998,2.814233,1.4376236,0
GRALJ062849.57-173818.60,97.20654,-17.638499,1.437617043654124,0
GRALJ040648.38-113724.48,61.701585,-11.623467,1.4376063000000001,0
GRALJ181538.27+291405.37,273.909443,29.234826,1.4375992,0
GRALJ033251.21+354242.43,53.213369,35.711787,1.4375944999999999,0
GRALJ125351.28+183144.31,193.463657,18.528975,1.4375836999999998,0
GRALJ090500.31+303549.68,136.25128,30.597134,1.437570591767629,0
GRALJ134401.84+020231.38,206.007655,2.04205,1.437568714221318,0
GRALJ075428.71-120435.31,118.619614,-12.076474,1.437567,0
GRALJ193849.65+480550.33,294.706855,48.097315,1.4375633,0
GRALJ024902.98+613615.24,42.262426,61.604232,1.437561919291813,0
GRALJ090430.14+723346.87,136.125596,72.56302,1.4375606,0
GRALJ025411.43+493628.33,43.547613,49.607869,1.437559117873509,0
GRALJ162339.77+132518.27,245.915718,13.421741,1.437547842661539,0
GRALJ140517.73+283341.36,211.323895,28.561488,1.437546273072561,0
GRALJ021908.68+215513.93,34.786183,21.920535,1.4375390000000001,0
GRALJ225739.72+091830.51,344.415514,9.308476,1.437532981236775,0
GRALJ132654.46+565320.79,201.726899,56.889108,1.4375308,0
GRALJ182254.60+642102.63,275.727505,64.350732,1.4375303,0
GRALJ083437.82+284411.30,128.657594,28.736471,1.4375235,0
GRALJ223601.19+110613.10,339.004962,11.103638,1.4375191999999999,0
GRALJ154949.52-292311.55,237.456333,-29.386541,1.4375186,0
GRALJ075257.24-093858.84,118.238482,-9.649677,1.4375150700410209,0
GRALJ193121.58+014135.19,292.839925,1.693108,1.4375076,0
GRALJ080825.49-113905.68,122.106201,-11.651578,1.437503824631373,0
GRALJ010938.54-150107.57,17.410583,-15.01877,1.437496423721313,0
GRALJ201220.21+023312.56,303.084211,2.553488,1.437488635381063,0
GRALJ092623.06-242401.62,141.596084,-24.40045,1.437488307555516,0
GRALJ073024.80+120701.42,112.603332,12.117062,1.437487850586572,0
GRALJ123812.42+191233.22,189.551736,19.209227,1.437485,0
GRALJ094825.23+250659.10,147.105118,25.116416,1.4374724,0
GRALJ170719.48-223227.85,256.831184,-22.541069,1.437469094991683,0
GRALJ134216.89+323905.17,205.570391,32.651435,1.4374673,0
GRALJ070635.70+083434.58,106.648735,8.576271,1.437463819980622,0
GRALJ173812.32+635447.55,264.551321,63.913208,1.437462,0
GRALJ114806.91-262439.89,177.028791,-26.41108,1.4374570000000002,0
GRALJ133508.26+012659.46,203.784435,1.44985,1.437456,0
GRALJ183156.67+223606.21,277.986144,22.601725,1.437454352776209,0
GRALJ000952.78+721732.66,2.469926,72.292406,1.437452912330627,0
GRALJ182734.71+183220.09,276.894626,18.538913,1.4374527000000001,0
GRALJ133916.64+694713.57,204.819343,69.787101,1.4374521,0
GRALJ160106.41+321238.38,240.276713,32.21066,1.4374514917532601,0
GRALJ140742.72+514925.73,211.928008,51.823814,1.4374428,0
GRALJ201924.47+835059.38,304.851965,83.849828,1.43743892510732,0
GRALJ114526.00-085006.35,176.358325,-8.835096,1.4374336,0
GRALJ084852.39+172534.68,132.218284,17.426301,1.4374231,0
GRALJ144319.03-223332.16,220.8293,-22.558934,1.437406241893767,0
GRALJ105840.94+392022.55,164.670603,39.339597,1.437403927246729,0
GRALJ130431.86+324924.51,196.132744,32.823474,1.4374034,0
GRALJ091701.23-163609.69,139.255106,-16.602693,1.4373976000000002,0
GRALJ070255.65-180624.99,105.731871,-18.106942,1.437394022941589,0
GRALJ051501.85+065206.8,78.757718,6.868555,1.437391976515451,0
GRALJ143746.60+483556.79,219.444146,48.599108,1.4373865000000001,0
GRALJ053516.93-094422.45,83.820557,-9.739569,1.4373862,0
GRALJ162435.53+102959.03,246.148032,10.499732,1.4373843000000002,0
GRALJ160610.92-110049.12,241.545486,-11.013645,1.4373837,0
GRALJ115620.75-090316.57,179.08645,-9.054602,1.4373741,0
GRALJ151356.11+805924.27,228.483772,80.990075,1.4373738999999999,0
GRALJ213331.50-293947.37,323.38125,-29.663158,1.437372,0
GRALJ105854.28+595405.25,164.726147,59.901457,1.437371770540874,0
GRALJ063528.40+215303.76,98.868352,21.884378,1.4373593,0
GRALJ011608.18+801726.86,19.034099,80.290794,1.4373574,0
GRALJ191059.25-154756.02,287.746861,-15.798894,1.437355905771256,0
GRALJ080647.65-214756.12,121.698528,-21.798921,1.437350799640019,0
GRALJ070651.27-174331.67,106.713615,-17.725463,1.4373485000000001,0
GRALJ185451.55+272740.63,283.714795,27.461285,1.43734743197759,0
GRALJ162659.24+604617.90,246.746849,60.771638,1.4373467999999998,0
GRALJ162322.85+384503.26,245.845217,38.750906,1.4373421,0
GRALJ025518.97+433344.43,43.82906,43.562341,1.437341,0
GRALJ120046.23+685537.46,180.192632,68.927072,1.437337140242258,0
GRALJ212445.68+781943.19,321.190313,78.328663,1.4373225,0
GRALJ203413.96-225651.31,308.558153,-22.947585,1.4373217,0
GRALJ155511.89-272828.01,238.799562,-27.474447,1.4373192000000001,0
GRALJ085527.95-283924.78,133.86645,-28.656884,1.4373168945312509,0
GRALJ081738.26+012402.93,124.40941,1.400814,1.43731677532196,0
GRALJ214541.43+392639.34,326.422606,39.444261,1.437316109736759,0
GRALJ121214.19+614421.57,183.059113,61.739325,1.4373065,0
GRALJ063930.26-255442.32,99.876098,-25.911755,1.4373030761877699,0
GRALJ213059.90+413040.12,322.749588,41.511143,1.4373024,0
GRALJ153753.24-193625.19,234.47184,-19.606998,1.4372991,0
GRALJ111752.07-260932.37,169.466961,-26.158992,1.437297,0
GRALJ011811.55+074844.05,19.548122,7.812237,1.4372916,0
GRALJ175410.21+065131.90,268.542549,6.858862,1.4372899,0
GRALJ174002.44+130543.47,265.010179,13.095407,1.4372880000000001,0
GRALJ200706.17-071117.25,301.77569,-7.188125,1.437286873658497,0
GRALJ025456.05-130547.76,43.733558,-13.0966,1.4372847,0
GRALJ154936.34+115832.90,237.401411,11.975805,1.4372790000000002,0
GRALJ074810.90+541241.53,117.045397,54.211535,1.437274525562923,0
GRALJ114411.05+371111.26,176.046055,37.18646,1.43727191289266,0
